"","age","gender","status","salary","bank"
"4883",72,"Male","Widowed",4426,"bandit-profit"
"4884",77,"Male","Married",5119,"bandit-profit"
"4885",18,"Female","Single",1352,"bandit-radinou"
"4886",19,"Female","Single",2052,"bandit-picsou"
"4887",63,"Female","Married",5984,"bandit-profit"
"4888",42,"Male","Married",3498,"bandit-donsaluste"
"4889",62,"Female","Married",4986,"bandit-donsaluste"
"4890",36,"Female","Divorced",3696,"bandit-donsaluste"
"4891",36,"Female","Single",3624,"bandit-profit"
"4892",49,"Female","Married",3892,"bandit-donsaluste"
"4893",35,"Female","Single",4222,"bandit-picsou"
"4894",60,"Male","Married",4640,"bandit-picsou"
"4895",85,"Male","Married",4879,"bandit-donsaluste"
"4896",81,"Male","Married",4927,"bandit-donsaluste"
"4897",23,"Male","Single",2857,"bandit-picsou"
"4898",73,"Male","Divorced",5542,"bandit-profit"
"4899",54,"Female","Divorced",5061,"bandit-donsaluste"
"4900",49,"Female","Married",3545,"bandit-donsaluste"
"4901",60,"Male","Married",5239,"bandit-profit"
"4902",59,"Male","Married",4482,"bandit-profit"
"4903",47,"Male","Single",4197,"bandit-donsaluste"
"4904",47,"Female","Single",3783,"bandit-profit"
"4905",54,"Female","Single",3535,"bandit-picsou"
"4906",67,"Female","Divorced",5631,"bandit-donsaluste"
"4907",37,"Female","Single",3657,"bandit-picsou"
"4908",52,"Male","Married",4589,"bandit-donsaluste"
"4909",31,"Male","Single",3494,"bandit-picsou"
"4910",23,"Female","Single",3048,"bandit-picsou"
"4911",54,"Male","Single",3929,"bandit-donsaluste"
"4912",53,"Male","Divorced",3770,"bandit-picsou"
"4913",53,"Female","Single",4821,"bandit-donsaluste"
"4914",33,"Female","Single",3148,"bandit-radinou"
"4915",50,"Male","Married",3952,"bandit-picsou"
"4916",67,"Male","Divorced",5323,"bandit-donsaluste"
"4917",38,"Male","Single",3815,"bandit-donsaluste"
"4918",60,"Male","Single",5051,"bandit-radinou"
"4919",37,"Male","Single",3858,"bandit-donsaluste"
"4920",59,"Female","Married",4861,"bandit-profit"
"4921",20,"Female","Single",2521,"bandit-picsou"
"4922",37,"Male","Married",3424,"bandit-picsou"
"4923",18,"Male","Single",2766,"bandit-profit"
"4924",50,"Female","Married",4346,"bandit-donsaluste"
"4925",21,"Female","Single",3014,"bandit-radinou"
"4926",64,"Female","Married",5555,"bandit-picsou"
"4927",70,"Female","Divorced",5312,"bandit-profit"
"4928",20,"Male","Single",1681,"bandit-picsou"
"4929",72,"Female","Married",4956,"bandit-picsou"
"4930",35,"Male","Single",4130,"bandit-radinou"
"4931",61,"Female","Married",4887,"bandit-profit"
"4932",26,"Female","Single",1932,"bandit-picsou"
"4933",57,"Male","Single",5080,"bandit-profit"
"4934",67,"Male","Married",5403,"bandit-profit"
"4935",80,"Male","Married",4862,"bandit-donsaluste"
"4936",27,"Male","Single",4142,"bandit-donsaluste"
"4937",45,"Female","Married",4438,"bandit-profit"
"4938",57,"Female","Married",5347,"bandit-profit"
"4939",26,"Female","Married",3642,"bandit-picsou"
"4940",43,"Male","Married",4375,"bandit-donsaluste"
"4941",46,"Female","Married",3973,"bandit-donsaluste"
"4942",39,"Female","Single",3589,"bandit-donsaluste"
"4943",69,"Female","Married",5344,"bandit-profit"
"4944",43,"Male","Married",4222,"bandit-donsaluste"
"4945",48,"Male","Divorced",4975,"bandit-donsaluste"
"4946",65,"Male","Married",4908,"bandit-profit"
"4947",37,"Female","Single",3744,"bandit-picsou"
"4948",38,"Male","Single",3981,"bandit-picsou"
"4949",67,"Female","Married",5153,"bandit-profit"
"4950",39,"Male","Single",3875,"bandit-picsou"
"4951",51,"Female","Married",3840,"bandit-picsou"
"4952",20,"Male","Single",2189,"bandit-picsou"
"4953",73,"Male","Widowed",4285,"bandit-profit"
"4954",20,"Male","Single",1919,"bandit-donsaluste"
"4955",63,"Female","Married",4649,"bandit-profit"
"4956",82,"Male","Widowed",5245,"bandit-profit"
"4957",35,"Male","Married",3052,"bandit-donsaluste"
"4958",93,"Female","Widowed",4266,"bandit-donsaluste"
"4959",29,"Male","Single",3214,"bandit-picsou"
"4960",23,"Female","Single",2911,"bandit-radinou"
"4961",76,"Female","Single",4688,"bandit-profit"
"4962",78,"Male","Widowed",5289,"bandit-profit"
"4963",59,"Female","Married",4255,"bandit-profit"
"4964",66,"Male","Widowed",4957,"bandit-donsaluste"
"4965",40,"Male","Single",3922,"bandit-picsou"
"4966",49,"Male","Single",3923,"bandit-donsaluste"
"4967",79,"Male","Married",5461,"bandit-profit"
"4968",64,"Female","Married",4391,"bandit-profit"
"4969",32,"Male","Single",3014,"bandit-radinou"
"4970",34,"Female","Single",3979,"bandit-picsou"
"4971",24,"Female","Single",2455,"bandit-radinou"
"4972",54,"Male","Married",4900,"bandit-donsaluste"
"4973",50,"Male","Married",4775,"bandit-profit"
"4974",76,"Female","Married",4535,"bandit-picsou"
"4975",43,"Male","Married",4141,"bandit-donsaluste"
"4976",31,"Male","Single",2940,"bandit-picsou"
"4977",39,"Male","Married",3998,"bandit-radinou"
"4978",54,"Female","Married",4057,"bandit-profit"
"4979",42,"Male","Married",3840,"bandit-donsaluste"
"4980",75,"Female","Married",5305,"bandit-profit"
"4981",41,"Male","Married",4123,"bandit-picsou"
"4982",60,"Male","Single",5423,"bandit-donsaluste"
"4983",79,"Female","Widowed",5098,"bandit-profit"
"4984",24,"Female","Single",3048,"bandit-picsou"
"4985",25,"Female","Single",2624,"bandit-picsou"
"4986",50,"Male","Married",3477,"bandit-donsaluste"
"4987",73,"Male","Widowed",5919,"bandit-donsaluste"
"4988",61,"Female","Married",4518,"bandit-donsaluste"
"4989",51,"Male","Married",3731,"bandit-picsou"
"4990",56,"Male","Single",4351,"bandit-donsaluste"
"4991",46,"Male","Single",4650,"bandit-donsaluste"
"4992",36,"Male","Married",3972,"bandit-picsou"
"4993",61,"Female","Married",4770,"bandit-profit"
"4994",38,"Female","Single",4474,"bandit-picsou"
"4995",62,"Male","Married",4839,"bandit-profit"
"4996",78,"Female","Divorced",4299,"bandit-profit"
"4997",58,"Male","Divorced",4890,"bandit-donsaluste"
"4998",55,"Female","Married",5150,"bandit-radinou"
"4999",62,"Male","Married",4120,"bandit-donsaluste"
"5000",20,"Female","Single",1916,"bandit-donsaluste"
"5001",21,"Female","Single",2599,"bandit-radinou"
"5002",61,"Male","Married",5145,"bandit-profit"
"5003",70,"Female","Married",5585,"bandit-picsou"
"5004",70,"Female","Married",5579,"bandit-radinou"
"5005",23,"Female","Single",1957,"bandit-picsou"
"5006",51,"Female","Married",4676,"bandit-profit"
"5007",39,"Female","Married",4410,"bandit-radinou"
"5008",66,"Female","Married",5545,"bandit-profit"
"5009",33,"Female","Single",2964,"bandit-picsou"
"5010",42,"Female","Married",4398,"bandit-donsaluste"
"5011",77,"Female","Widowed",5917,"bandit-donsaluste"
"5012",33,"Female","Single",3345,"bandit-donsaluste"
"5013",58,"Female","Married",4741,"bandit-profit"
"5014",49,"Male","Married",4379,"bandit-radinou"
"5015",54,"Female","Single",4840,"bandit-profit"
"5016",37,"Female","Single",3882,"bandit-picsou"
"5017",41,"Female","Single",4538,"bandit-picsou"
"5018",33,"Female","Single",3397,"bandit-picsou"
"5019",20,"Female","Single",1926,"bandit-picsou"
"5020",18,"Male","Single",2122,"bandit-radinou"
"5021",25,"Female","Single",3426,"bandit-picsou"
"5022",35,"Male","Divorced",4106,"bandit-radinou"
"5023",47,"Male","Married",4686,"bandit-picsou"
"5024",55,"Female","Married",3308,"bandit-profit"
"5025",58,"Female","Married",4831,"bandit-donsaluste"
"5026",72,"Female","Married",5397,"bandit-donsaluste"
"5027",27,"Female","Single",3256,"bandit-profit"
"5028",53,"Female","Married",3845,"bandit-picsou"
"5029",67,"Female","Divorced",5480,"bandit-donsaluste"
"5030",19,"Female","Single",3021,"bandit-picsou"
"5031",65,"Female","Divorced",4923,"bandit-picsou"
"5032",91,"Male","Widowed",5015,"bandit-profit"
"5033",81,"Male","Single",5494,"bandit-profit"
"5034",54,"Male","Single",4107,"bandit-donsaluste"
"5035",69,"Male","Divorced",4773,"bandit-donsaluste"
"5036",70,"Male","Married",5358,"bandit-profit"
"5037",24,"Female","Single",2546,"bandit-profit"
"5038",50,"Female","Single",5076,"bandit-donsaluste"
"5039",64,"Female","Married",5214,"bandit-picsou"
"5040",69,"Male","Married",4923,"bandit-donsaluste"
"5041",69,"Male","Widowed",5425,"bandit-donsaluste"
"5042",44,"Female","Married",4241,"bandit-profit"
"5043",50,"Female","Married",3820,"bandit-donsaluste"
"5044",21,"Female","Single",2499,"bandit-profit"
"5045",56,"Female","Married",3768,"bandit-profit"
"5046",40,"Female","Single",4241,"bandit-donsaluste"
"5047",33,"Female","Single",2927,"bandit-profit"
"5048",51,"Female","Married",4280,"bandit-donsaluste"
"5049",65,"Male","Married",5060,"bandit-donsaluste"
"5050",57,"Male","Married",4439,"bandit-donsaluste"
"5051",28,"Female","Single",2916,"bandit-picsou"
"5052",38,"Male","Single",4724,"bandit-radinou"
"5053",22,"Female","Single",2890,"bandit-radinou"
"5054",80,"Male","Widowed",5366,"bandit-picsou"
"5055",86,"Male","Widowed",5056,"bandit-picsou"
"5056",39,"Male","Single",3640,"bandit-picsou"
"5057",41,"Male","Married",3907,"bandit-picsou"
"5058",64,"Female","Married",4482,"bandit-donsaluste"
"5059",59,"Male","Married",4804,"bandit-picsou"
"5060",63,"Female","Single",5178,"bandit-donsaluste"
"5061",22,"Female","Single",2812,"bandit-profit"
"5062",18,"Male","Single",1870,"bandit-picsou"
"5063",26,"Female","Single",2891,"bandit-picsou"
"5064",63,"Male","Married",4500,"bandit-profit"
"5065",60,"Female","Married",5315,"bandit-radinou"
"5066",40,"Male","Single",4089,"bandit-profit"
"5067",48,"Female","Married",3924,"bandit-donsaluste"
"5068",62,"Male","Married",5087,"bandit-profit"
"5069",78,"Female","Widowed",5184,"bandit-profit"
"5070",39,"Male","Married",3789,"bandit-picsou"
"5071",50,"Male","Married",5051,"bandit-picsou"
"5072",67,"Male","Divorced",5487,"bandit-profit"
"5073",36,"Female","Married",4105,"bandit-radinou"
"5074",37,"Female","Single",4065,"bandit-picsou"
"5075",38,"Female","Married",4000,"bandit-picsou"
"5076",67,"Female","Married",4909,"bandit-picsou"
"5077",30,"Female","Single",3667,"bandit-profit"
"5078",28,"Female","Married",3521,"bandit-radinou"
"5079",58,"Male","Married",4985,"bandit-profit"
"5080",40,"Male","Married",4442,"bandit-picsou"
"5081",79,"Female","Widowed",5172,"bandit-profit"
"5082",26,"Female","Single",2871,"bandit-radinou"
"5083",54,"Male","Single",5034,"bandit-donsaluste"
"5084",79,"Female","Married",4851,"bandit-profit"
"5085",65,"Female","Married",4668,"bandit-profit"
"5086",33,"Female","Single",3448,"bandit-donsaluste"
"5087",43,"Male","Married",3627,"bandit-profit"
"5088",87,"Female","Widowed",4943,"bandit-profit"
"5089",71,"Female","Married",4810,"bandit-radinou"
"5090",33,"Male","Single",3407,"bandit-picsou"
"5091",57,"Female","Married",5040,"bandit-donsaluste"
"5092",47,"Male","Divorced",4559,"bandit-donsaluste"
"5093",49,"Female","Married",4396,"bandit-radinou"
"5094",31,"Male","Single",3266,"bandit-picsou"
"5095",45,"Male","Divorced",3999,"bandit-profit"
"5096",23,"Male","Single",3250,"bandit-profit"
"5097",20,"Male","Single",2336,"bandit-radinou"
"5098",63,"Female","Divorced",5094,"bandit-profit"
"5099",35,"Female","Single",3656,"bandit-radinou"
"5100",58,"Male","Divorced",4704,"bandit-profit"
"5101",33,"Female","Single",3635,"bandit-picsou"
"5102",53,"Female","Married",3940,"bandit-radinou"
"5103",86,"Male","Widowed",4939,"bandit-donsaluste"
"5104",79,"Female","Widowed",4488,"bandit-profit"
"5105",74,"Female","Married",4984,"bandit-donsaluste"
"5106",55,"Female","Married",4823,"bandit-donsaluste"
"5107",45,"Female","Divorced",4247,"bandit-donsaluste"
"5108",70,"Male","Married",5088,"bandit-donsaluste"
"5109",24,"Male","Single",2613,"bandit-donsaluste"
"5110",79,"Female","Widowed",4927,"bandit-profit"
"5111",63,"Male","Married",5093,"bandit-profit"
"5112",71,"Female","Divorced",5388,"bandit-profit"
"5113",59,"Male","Divorced",3856,"bandit-profit"
"5114",24,"Male","Single",3025,"bandit-donsaluste"
"5115",30,"Female","Single",4057,"bandit-picsou"
"5116",37,"Male","Single",3264,"bandit-donsaluste"
"5117",37,"Female","Married",3591,"bandit-radinou"
"5118",20,"Female","Single",2194,"bandit-picsou"
"5119",49,"Female","Married",4336,"bandit-profit"
"5120",41,"Female","Married",4480,"bandit-donsaluste"
"5121",80,"Male","Widowed",5534,"bandit-donsaluste"
"5122",82,"Female","Widowed",4949,"bandit-profit"
"5123",77,"Female","Married",5182,"bandit-profit"
"5124",24,"Female","Single",3720,"bandit-donsaluste"
"5125",50,"Female","Divorced",3859,"bandit-donsaluste"
"5126",67,"Female","Married",5623,"bandit-donsaluste"
"5127",53,"Female","Divorced",4643,"bandit-picsou"
"5128",81,"Male","Widowed",5027,"bandit-profit"
"5129",85,"Female","Widowed",4305,"bandit-donsaluste"
"5130",36,"Male","Single",4334,"bandit-radinou"
"5131",31,"Female","Single",3070,"bandit-donsaluste"
"5132",49,"Female","Single",4639,"bandit-donsaluste"
"5133",32,"Female","Single",3917,"bandit-radinou"
"5134",60,"Female","Divorced",4947,"bandit-picsou"
"5135",44,"Male","Single",4017,"bandit-donsaluste"
"5136",76,"Female","Married",4927,"bandit-profit"
"5137",58,"Female","Married",3930,"bandit-profit"
"5138",60,"Male","Divorced",4821,"bandit-profit"
"5139",78,"Female","Married",4704,"bandit-profit"
"5140",50,"Female","Single",4397,"bandit-donsaluste"
"5141",31,"Female","Single",4061,"bandit-picsou"
"5142",78,"Female","Widowed",4924,"bandit-picsou"
"5143",37,"Male","Single",3333,"bandit-picsou"
"5144",44,"Female","Married",4207,"bandit-picsou"
"5145",84,"Male","Widowed",5549,"bandit-picsou"
"5146",47,"Female","Single",3965,"bandit-donsaluste"
"5147",38,"Male","Single",3181,"bandit-picsou"
"5148",25,"Male","Single",3297,"bandit-radinou"
"5149",75,"Female","Widowed",4665,"bandit-profit"
"5150",42,"Female","Married",4174,"bandit-radinou"
"5151",43,"Female","Divorced",3950,"bandit-donsaluste"
"5152",30,"Female","Married",4233,"bandit-radinou"
"5153",23,"Male","Single",2571,"bandit-radinou"
"5154",65,"Female","Married",5096,"bandit-profit"
"5155",69,"Female","Married",5213,"bandit-profit"
"5156",31,"Female","Married",3917,"bandit-picsou"
"5157",26,"Female","Single",2669,"bandit-picsou"
"5158",48,"Male","Single",4290,"bandit-donsaluste"
"5159",57,"Female","Married",4494,"bandit-profit"
"5160",87,"Female","Married",4887,"bandit-profit"
"5161",35,"Female","Single",3192,"bandit-picsou"
"5162",32,"Female","Single",3855,"bandit-radinou"
"5163",39,"Female","Married",3831,"bandit-radinou"
"5164",43,"Male","Married",4606,"bandit-profit"
"5165",23,"Male","Single",2768,"bandit-picsou"
"5166",40,"Male","Married",4525,"bandit-profit"
"5167",42,"Female","Married",3980,"bandit-picsou"
"5168",45,"Female","Married",4584,"bandit-picsou"
"5169",40,"Female","Single",3857,"bandit-profit"
"5170",24,"Male","Single",2119,"bandit-radinou"
"5171",74,"Female","Married",5006,"bandit-donsaluste"
"5172",44,"Male","Divorced",4572,"bandit-radinou"
"5173",43,"Male","Single",4362,"bandit-radinou"
"5174",54,"Male","Married",4483,"bandit-profit"
"5175",33,"Male","Single",3315,"bandit-profit"
"5176",45,"Female","Married",3542,"bandit-picsou"
"5177",56,"Male","Married",4626,"bandit-donsaluste"
"5178",69,"Female","Married",4889,"bandit-profit"
"5179",68,"Female","Widowed",4561,"bandit-donsaluste"
"5180",58,"Female","Married",4510,"bandit-donsaluste"
"5181",44,"Female","Married",3610,"bandit-donsaluste"
"5182",72,"Female","Married",5309,"bandit-profit"
"5183",47,"Female","Single",4422,"bandit-picsou"
"5184",23,"Female","Single",2644,"bandit-radinou"
"5185",24,"Female","Single",2978,"bandit-picsou"
"5186",79,"Female","Married",5181,"bandit-donsaluste"
"5187",57,"Male","Single",4718,"bandit-radinou"
"5188",54,"Male","Married",3509,"bandit-donsaluste"
"5189",71,"Female","Married",5662,"bandit-profit"
"5190",64,"Female","Married",5232,"bandit-profit"
"5191",44,"Female","Married",3868,"bandit-donsaluste"
"5192",37,"Male","Single",4136,"bandit-picsou"
"5193",35,"Male","Single",3745,"bandit-picsou"
"5194",47,"Female","Married",4281,"bandit-profit"
"5195",25,"Male","Single",3451,"bandit-profit"
"5196",52,"Male","Married",4028,"bandit-picsou"
"5197",31,"Male","Single",3212,"bandit-picsou"
"5198",76,"Male","Married",5339,"bandit-profit"
"5199",41,"Female","Married",3668,"bandit-donsaluste"
"5200",42,"Male","Married",4162,"bandit-donsaluste"
"5201",27,"Female","Single",3056,"bandit-profit"
"5202",19,"Female","Single",2224,"bandit-picsou"
"5203",29,"Male","Single",2516,"bandit-donsaluste"
"5204",71,"Female","Widowed",5434,"bandit-radinou"
"5205",82,"Female","Married",5569,"bandit-donsaluste"
"5206",49,"Female","Divorced",3958,"bandit-donsaluste"
"5207",37,"Female","Married",3890,"bandit-profit"
"5208",30,"Female","Single",2923,"bandit-donsaluste"
"5209",52,"Male","Married",4521,"bandit-donsaluste"
"5210",75,"Female","Widowed",5947,"bandit-profit"
"5211",25,"Female","Single",2900,"bandit-picsou"
"5212",66,"Male","Divorced",5083,"bandit-profit"
"5213",53,"Male","Single",4459,"bandit-profit"
"5214",58,"Male","Married",4575,"bandit-profit"
"5215",81,"Male","Married",5420,"bandit-donsaluste"
"5216",63,"Female","Married",4938,"bandit-profit"
"5217",74,"Male","Divorced",5071,"bandit-radinou"
"5218",60,"Male","Married",5189,"bandit-donsaluste"
"5219",63,"Female","Divorced",4684,"bandit-profit"
"5220",38,"Male","Single",3508,"bandit-donsaluste"
"5221",40,"Male","Married",3895,"bandit-donsaluste"
"5222",28,"Female","Married",3069,"bandit-profit"
"5223",36,"Female","Divorced",3415,"bandit-picsou"
"5224",50,"Female","Married",4219,"bandit-profit"
"5225",84,"Male","Divorced",5067,"bandit-profit"
"5226",18,"Female","Single",2964,"bandit-radinou"
"5227",47,"Female","Married",4483,"bandit-profit"
"5228",56,"Female","Divorced",4093,"bandit-profit"
"5229",56,"Female","Divorced",4650,"bandit-picsou"
"5230",69,"Female","Married",4770,"bandit-donsaluste"
"5231",68,"Female","Married",4705,"bandit-profit"
"5232",64,"Male","Married",5606,"bandit-profit"
"5233",21,"Female","Single",2793,"bandit-picsou"
"5234",50,"Female","Married",3380,"bandit-profit"
"5235",71,"Male","Single",4353,"bandit-profit"
"5236",72,"Male","Married",4924,"bandit-profit"
"5237",57,"Male","Single",4602,"bandit-radinou"
"5238",77,"Male","Married",5179,"bandit-picsou"
"5239",67,"Female","Married",5129,"bandit-profit"
"5240",49,"Male","Married",4648,"bandit-donsaluste"
"5241",53,"Male","Single",4205,"bandit-profit"
"5242",34,"Male","Single",3565,"bandit-picsou"
"5243",71,"Male","Married",4038,"bandit-profit"
"5244",29,"Male","Single",2821,"bandit-picsou"
"5245",50,"Male","Married",3440,"bandit-donsaluste"
"5246",19,"Male","Single",2419,"bandit-donsaluste"
"5247",47,"Male","Married",3668,"bandit-picsou"
"5248",86,"Male","Widowed",4255,"bandit-profit"
"5249",39,"Male","Married",4197,"bandit-picsou"
"5250",29,"Male","Single",3153,"bandit-radinou"
"5251",76,"Female","Divorced",5482,"bandit-profit"
"5252",62,"Female","Married",4926,"bandit-profit"
"5253",43,"Female","Divorced",4187,"bandit-donsaluste"
"5254",34,"Male","Married",3419,"bandit-profit"
"5255",41,"Female","Married",4194,"bandit-donsaluste"
"5256",86,"Female","Widowed",4869,"bandit-profit"
"5257",38,"Female","Single",4226,"bandit-picsou"
