"","age","gender","status","salary"
"4465",25,"Female","Single",2644
"4466",51,"Female","Single",3900
"4467",61,"Female","Divorced",5485
"4468",23,"Male","Single",2523
"4469",33,"Female","Single",2790
"4470",23,"Male","Single",2241
"4471",77,"Male","Married",5706
"4472",45,"Female","Married",4121
"4473",25,"Female","Single",2790
"4474",47,"Male","Single",3785
"4475",36,"Female","Single",3800
"4476",54,"Male","Married",4543
"4477",51,"Female","Married",4592
"4478",30,"Male","Divorced",3376
"4479",44,"Male","Single",4070
"4480",44,"Female","Married",3871
"4481",48,"Female","Single",4207
"4482",46,"Male","Married",4982
"4483",37,"Male","Married",4567
"4484",61,"Male","Married",5031
"4485",66,"Female","Married",5551
"4486",69,"Male","Divorced",4922
"4487",30,"Male","Single",4077
"4488",63,"Male","Divorced",5444
"4489",57,"Female","Divorced",4108
"4490",44,"Female","Married",4067
"4491",71,"Male","Married",4622
"4492",42,"Male","Divorced",5172
"4493",73,"Male","Divorced",5003
"4494",75,"Female","Divorced",4434
"4495",31,"Female","Single",3769
"4496",60,"Female","Married",5130
"4497",38,"Female","Married",3850
"4498",36,"Male","Single",4347
"4499",28,"Male","Married",3477
"4500",32,"Male","Single",3206
"4501",69,"Female","Divorced",4797
"4502",68,"Male","Divorced",4886
"4503",28,"Male","Single",2723
"4504",19,"Female","Single",2125
"4505",34,"Female","Single",2702
"4506",41,"Male","Married",3851
"4507",28,"Male","Divorced",3013
"4508",24,"Male","Single",2561
"4509",81,"Female","Divorced",4860
"4510",86,"Male","Married",4474
"4511",62,"Female","Married",4642
"4512",56,"Female","Single",4993
"4513",49,"Female","Married",4291
"4514",58,"Female","Single",4949
"4515",65,"Male","Married",5025
"4516",32,"Female","Single",3426
"4517",57,"Male","Single",4460
"4518",30,"Female","Married",3232
"4519",19,"Male","Single",2131
"4520",33,"Male","Single",3305
"4521",62,"Female","Married",4426
"4522",71,"Female","Married",5589
"4523",87,"Female","Married",5181
"4524",56,"Female","Divorced",5159
"4525",37,"Female","Single",3410
"4526",57,"Male","Divorced",4728
"4527",68,"Female","Single",5046
"4528",19,"Female","Single",2159
"4529",54,"Male","Married",3942
"4530",46,"Female","Single",4519
"4531",64,"Female","Married",5305
"4532",51,"Female","Single",4467
"4533",27,"Female","Married",2686
"4534",34,"Male","Single",3897
"4535",61,"Male","Married",5286
"4536",73,"Male","Divorced",4943
"4537",24,"Female","Single",2286
"4538",65,"Female","Divorced",4717
"4539",61,"Male","Married",5281
"4540",75,"Male","Divorced",5636
"4541",54,"Female","Married",4910
"4542",76,"Male","Married",5241
"4543",41,"Male","Married",3943
"4544",80,"Female","Married",4940
"4545",45,"Male","Married",4567
"4546",73,"Female","Married",5356
"4547",68,"Female","Married",5034
"4548",36,"Male","Married",3594
"4549",55,"Female","Married",4403
"4550",33,"Male","Single",3637
"4551",51,"Male","Married",4680
"4552",45,"Female","Married",4607
"4553",55,"Male","Divorced",4786
"4554",38,"Male","Single",3919
"4555",39,"Male","Single",3768
"4556",26,"Male","Single",3705
"4557",58,"Male","Single",4113
"4558",36,"Female","Married",4841
"4559",59,"Male","Married",4032
"4560",28,"Male","Single",2852
"4561",52,"Female","Married",4634
"4562",38,"Female","Married",4297
"4563",68,"Male","Single",5085
"4564",45,"Female","Single",4109
"4565",60,"Male","Single",5234
"4566",55,"Female","Married",3847
"4567",22,"Female","Single",2316
"4568",32,"Female","Divorced",3678
"4569",60,"Female","Divorced",4724
"4570",40,"Male","Single",4257
"4571",53,"Male","Married",3719
"4572",79,"Female","Single",5034
"4573",43,"Male","Single",4839
"4574",88,"Female","Divorced",5118
"4575",56,"Female","Single",4219
"4576",27,"Female","Single",3184
"4577",42,"Male","Divorced",4716
"4578",81,"Female","Widowed",4573
"4579",37,"Male","Married",3615
"4580",42,"Female","Single",3477
"4581",44,"Male","Divorced",4382
"4582",64,"Male","Married",5569
"4583",83,"Male","Widowed",4968
"4584",63,"Male","Divorced",4937
"4585",60,"Male","Married",4908
"4586",39,"Male","Married",4035
"4587",21,"Female","Single",3307
"4588",46,"Male","Single",4288
"4589",48,"Male","Single",3827
"4590",51,"Female","Divorced",4972
"4591",66,"Female","Widowed",5066
"4592",63,"Female","Single",4019
"4593",31,"Female","Married",2982
"4594",72,"Female","Married",4750
"4595",26,"Male","Single",3021
"4596",39,"Female","Single",4024
"4597",70,"Male","Married",5770
"4598",31,"Male","Single",3792
"4599",73,"Female","Widowed",4468
"4600",26,"Female","Single",3378
"4601",86,"Female","Single",4796
"4602",31,"Female","Single",3424
"4603",30,"Female","Married",3067
"4604",83,"Male","Divorced",5424
"4605",58,"Female","Married",4553
"4606",61,"Male","Divorced",5087
"4607",47,"Male","Married",4581
"4608",31,"Male","Single",3306
"4609",22,"Male","Single",2729
"4610",44,"Female","Married",4056
"4611",33,"Female","Married",3367
"4612",51,"Female","Married",4327
"4613",57,"Male","Married",4840
"4614",63,"Female","Widowed",5702
"4615",35,"Female","Single",3281
"4616",89,"Male","Widowed",5239
"4617",77,"Female","Divorced",4387
"4618",66,"Male","Married",4281
"4619",71,"Female","Married",5316
"4620",53,"Male","Married",4716
"4621",39,"Female","Married",4228
"4622",18,"Male","Single",2478
"4623",18,"Male","Single",2483
"4624",61,"Female","Married",4853
"4625",49,"Female","Single",4082
"4626",72,"Female","Married",5481
"4627",62,"Female","Divorced",5017
"4628",50,"Female","Single",4414
"4629",46,"Male","Married",4029
"4630",18,"Male","Single",2728
"4631",40,"Male","Married",3817
"4632",74,"Male","Single",4482
"4633",28,"Male","Single",3512
"4634",46,"Male","Married",5045
"4635",67,"Female","Married",4058
"4636",40,"Male","Single",3796
"4637",81,"Female","Widowed",4977
"4638",59,"Male","Widowed",5105
"4639",63,"Female","Married",4274
"4640",61,"Female","Married",4620
"4641",63,"Male","Divorced",5279
"4642",51,"Female","Married",3508
"4643",65,"Female","Widowed",4421
"4644",33,"Female","Divorced",3189
"4645",64,"Male","Divorced",5391
"4646",19,"Female","Single",2999
"4647",63,"Male","Married",5332
"4648",40,"Male","Single",4003
"4649",34,"Female","Single",3919
"4650",38,"Male","Divorced",3411
"4651",19,"Female","Single",3021
"4652",59,"Male","Divorced",4456
"4653",38,"Female","Married",3762
"4654",30,"Female","Single",3614
"4655",34,"Female","Married",3636
"4656",64,"Female","Married",4390
"4657",69,"Female","Married",5088
"4658",89,"Male","Married",5736
"4659",35,"Female","Single",4103
"4660",20,"Female","Single",1565
"4661",73,"Male","Divorced",5300
"4662",23,"Female","Single",2543
"4663",60,"Male","Married",5228
"4664",53,"Male","Widowed",4030
"4665",35,"Female","Single",3296
"4666",66,"Male","Married",5035
"4667",58,"Male","Single",5002
"4668",76,"Male","Married",4182
"4669",30,"Male","Single",3504
"4670",21,"Female","Single",2230
"4671",82,"Female","Widowed",4976
"4672",34,"Female","Single",3408
"4673",65,"Female","Single",5272
"4674",28,"Male","Single",2928
"4675",62,"Female","Married",4877
"4676",85,"Male","Married",5040
"4677",75,"Male","Married",5181
"4678",57,"Female","Widowed",5009
"4679",33,"Male","Single",3512
"4680",45,"Female","Married",4269
"4681",59,"Male","Single",4946
"4682",48,"Female","Married",3831
"4683",70,"Female","Married",5766
"4684",73,"Female","Married",4727
"4685",75,"Female","Married",4983
"4686",29,"Male","Married",3729
"4687",39,"Male","Married",4098
"4688",71,"Female","Married",5057
"4689",68,"Female","Married",5666
"4690",62,"Male","Married",5745
"4691",52,"Female","Married",3924
"4692",43,"Male","Single",4286
"4693",52,"Female","Married",4651
"4694",37,"Male","Single",3379
"4695",48,"Male","Divorced",4298
"4696",62,"Male","Divorced",5192
"4697",67,"Female","Divorced",5161
"4698",63,"Female","Married",5540
"4699",65,"Male","Married",4935
"4700",21,"Male","Single",3267
"4701",49,"Male","Single",3952
"4702",59,"Male","Married",4541
"4703",22,"Female","Single",2818
"4704",58,"Male","Married",4623
"4705",29,"Female","Married",2976
"4706",34,"Female","Single",3065
"4707",25,"Female","Married",2504
"4708",72,"Male","Married",5178
"4709",58,"Male","Married",4509
"4710",24,"Female","Single",2996
"4711",37,"Female","Married",3892
"4712",59,"Female","Married",4327
"4713",68,"Female","Divorced",5027
"4714",47,"Female","Married",4257
"4715",71,"Female","Married",4694
"4716",27,"Female","Single",2438
"4717",68,"Female","Married",5163
"4718",59,"Male","Single",4071
"4719",66,"Female","Married",5628
"4720",44,"Male","Married",4704
"4721",57,"Female","Married",4879
"4722",74,"Female","Widowed",4643
"4723",57,"Female","Widowed",4773
"4724",40,"Female","Single",3992
"4725",51,"Male","Single",4288
"4726",31,"Male","Married",3173
"4727",47,"Male","Married",3298
"4728",83,"Male","Widowed",5292
"4729",31,"Female","Married",3237
"4730",47,"Female","Single",3013
"4731",31,"Female","Single",3631
"4732",18,"Male","Single",2187
"4733",78,"Female","Married",4658
"4734",72,"Male","Married",5771
"4735",29,"Female","Married",3304
"4736",45,"Male","Single",4773
"4737",36,"Female","Married",4429
"4738",20,"Male","Single",2745
"4739",60,"Male","Married",5369
"4740",18,"Male","Single",3105
"4741",26,"Female","Single",3435
"4742",57,"Male","Single",4436
"4743",86,"Female","Married",4548
"4744",66,"Male","Married",5574
"4745",49,"Female","Married",4469
"4746",38,"Female","Married",3708
"4747",54,"Male","Married",4279
"4748",40,"Female","Single",4011
"4749",79,"Male","Married",5006
"4750",47,"Male","Single",3871
"4751",25,"Male","Single",3387
"4752",20,"Male","Single",2565
"4753",84,"Male","Widowed",5239
"4754",62,"Male","Married",4416
"4755",51,"Female","Divorced",4799
"4756",39,"Female","Single",3970
"4757",47,"Female","Widowed",4216
"4758",63,"Female","Single",5327
"4759",56,"Female","Widowed",4414
"4760",44,"Female","Divorced",3640
"4761",35,"Male","Single",4090
"4762",80,"Female","Married",5047
"4763",25,"Male","Single",2440
"4764",26,"Female","Single",2596
"4765",33,"Male","Single",3577
"4766",29,"Male","Married",3023
"4767",49,"Male","Divorced",4364
"4768",58,"Male","Married",4024
"4769",27,"Female","Single",2777
"4770",84,"Male","Divorced",4996
"4771",85,"Male","Divorced",5290
"4772",43,"Female","Single",3922
"4773",47,"Male","Married",4626
"4774",34,"Female","Single",3191
"4775",19,"Female","Single",2314
"4776",52,"Female","Married",4686
"4777",27,"Male","Single",3194
"4778",41,"Female","Single",4144
"4779",29,"Female","Single",3296
"4780",44,"Female","Married",4390
"4781",19,"Male","Single",2007
"4782",57,"Male","Divorced",4602
"4783",23,"Female","Single",2805
"4784",19,"Female","Single",1680
"4785",47,"Male","Single",4661
"4786",66,"Female","Married",5090
"4787",33,"Male","Married",4063
"4788",73,"Female","Divorced",5006
"4789",36,"Male","Single",3381
"4790",86,"Male","Widowed",4400
"4791",59,"Male","Married",4934
"4792",57,"Male","Married",5252
"4793",57,"Male","Married",4685
"4794",26,"Male","Single",3317
"4795",72,"Male","Married",5944
"4796",47,"Female","Divorced",4341
"4797",83,"Male","Married",4561
"4798",61,"Male","Married",4644
"4799",22,"Female","Single",2443
"4800",48,"Male","Single",3651
"4801",41,"Male","Married",4220
"4802",33,"Male","Single",3402
"4803",53,"Male","Divorced",4102
"4804",53,"Male","Divorced",3864
"4805",67,"Male","Married",4776
"4806",39,"Male","Single",2914
"4807",91,"Male","Widowed",4300
"4808",68,"Male","Divorced",5246
"4809",33,"Female","Single",3514
"4810",69,"Female","Divorced",4434
"4811",89,"Female","Widowed",5031
"4812",43,"Male","Married",3711
"4813",35,"Female","Married",3292
"4814",65,"Female","Married",5220
"4815",35,"Female","Married",3966
"4816",29,"Female","Single",2827
"4817",56,"Male","Married",4652
"4818",21,"Male","Single",1816
"4819",55,"Female","Married",3693
"4820",47,"Male","Married",4826
"4821",22,"Male","Single",3029
"4822",40,"Male","Single",3067
"4823",48,"Female","Divorced",4437
"4824",66,"Male","Single",5693
"4825",24,"Male","Single",1970
"4826",38,"Female","Married",3352
"4827",57,"Female","Married",3779
"4828",49,"Female","Married",4683
"4829",39,"Male","Single",3428
"4830",27,"Female","Single",2790
"4831",42,"Female","Single",4449
"4832",21,"Male","Single",2866
"4833",87,"Male","Married",4828
"4834",90,"Female","Married",5224
"4835",60,"Male","Married",4747
"4836",43,"Male","Divorced",4508
"4837",81,"Female","Widowed",4892
"4838",56,"Female","Widowed",4040
"4839",73,"Female","Married",3971
"4840",50,"Female","Married",3913
"4841",58,"Female","Married",4219
"4842",36,"Female","Single",3888
"4843",57,"Male","Married",4490
"4844",28,"Male","Married",3099
"4845",36,"Female","Single",4168
"4846",60,"Male","Divorced",4651
"4847",70,"Male","Divorced",4527
"4848",65,"Female","Single",4852
"4849",47,"Male","Single",4144
"4850",83,"Female","Widowed",4330
"4851",34,"Female","Married",4166
"4852",48,"Female","Married",3263
"4853",53,"Female","Married",4270
"4854",70,"Female","Divorced",4797
"4855",57,"Male","Married",4699
"4856",22,"Male","Single",2462
"4857",75,"Male","Married",5525
"4858",70,"Male","Married",4800
"4859",62,"Male","Divorced",4878
"4860",20,"Male","Single",1903
"4861",29,"Male","Single",3136
"4862",70,"Male","Married",5042
"4863",67,"Male","Married",5373
"4864",51,"Male","Married",4565
"4865",85,"Female","Widowed",4900
"4866",47,"Male","Single",3992
"4867",53,"Male","Married",4557
"4868",43,"Male","Single",4385
"4869",20,"Male","Single",2270
"4870",40,"Female","Single",3752
"4871",43,"Male","Single",4232
"4872",88,"Female","Widowed",4910
"4873",27,"Female","Single",2646
"4874",87,"Female","Divorced",4901
"4875",22,"Female","Single",3356
"4876",64,"Male","Widowed",5879
"4877",37,"Female","Single",4024
"4878",68,"Female","Married",5533
"4879",21,"Female","Single",2176
"4880",85,"Male","Married",4713
"4881",64,"Female","Married",4974
"4882",71,"Female","Divorced",4848
"4883",72,"Male","Widowed",4426
"4884",77,"Male","Married",5119
"4885",18,"Female","Single",1352
"4886",19,"Female","Single",2052
"4887",63,"Female","Married",5984
"4888",42,"Male","Married",3498
"4889",62,"Female","Married",4986
"4890",36,"Female","Divorced",3696
"4891",36,"Female","Single",3624
"4892",49,"Female","Married",3892
"4893",35,"Female","Single",4222
"4894",60,"Male","Married",4640
"4895",85,"Male","Married",4879
"4896",81,"Male","Married",4927
"4897",23,"Male","Single",2857
"4898",73,"Male","Divorced",5542
"4899",54,"Female","Divorced",5061
"4900",49,"Female","Married",3545
"4901",60,"Male","Married",5239
"4902",59,"Male","Married",4482
"4903",47,"Male","Single",4197
"4904",47,"Female","Single",3783
"4905",54,"Female","Single",3535
"4906",67,"Female","Divorced",5631
"4907",37,"Female","Single",3657
"4908",52,"Male","Married",4589
"4909",31,"Male","Single",3494
"4910",23,"Female","Single",3048
"4911",54,"Male","Single",3929
"4912",53,"Male","Divorced",3770
"4913",53,"Female","Single",4821
"4914",33,"Female","Single",3148
"4915",50,"Male","Married",3952
"4916",67,"Male","Divorced",5323
"4917",38,"Male","Single",3815
"4918",60,"Male","Single",5051
"4919",37,"Male","Single",3858
"4920",59,"Female","Married",4861
"4921",20,"Female","Single",2521
"4922",37,"Male","Married",3424
"4923",18,"Male","Single",2766
"4924",50,"Female","Married",4346
"4925",21,"Female","Single",3014
"4926",64,"Female","Married",5555
"4927",70,"Female","Divorced",5312
"4928",20,"Male","Single",1681
"4929",72,"Female","Married",4956
"4930",35,"Male","Single",4130
"4931",61,"Female","Married",4887
"4932",26,"Female","Single",1932
"4933",57,"Male","Single",5080
"4934",67,"Male","Married",5403
"4935",80,"Male","Married",4862
"4936",27,"Male","Single",4142
"4937",45,"Female","Married",4438
"4938",57,"Female","Married",5347
"4939",26,"Female","Married",3642
"4940",43,"Male","Married",4375
"4941",46,"Female","Married",3973
"4942",39,"Female","Single",3589
"4943",69,"Female","Married",5344
"4944",43,"Male","Married",4222
"4945",48,"Male","Divorced",4975
"4946",65,"Male","Married",4908
"4947",37,"Female","Single",3744
"4948",38,"Male","Single",3981
"4949",67,"Female","Married",5153
"4950",39,"Male","Single",3875
"4951",51,"Female","Married",3840
"4952",20,"Male","Single",2189
"4953",73,"Male","Widowed",4285
"4954",20,"Male","Single",1919
"4955",63,"Female","Married",4649
"4956",82,"Male","Widowed",5245
"4957",35,"Male","Married",3052
"4958",93,"Female","Widowed",4266
"4959",29,"Male","Single",3214
"4960",23,"Female","Single",2911
"4961",76,"Female","Single",4688
"4962",78,"Male","Widowed",5289
"4963",59,"Female","Married",4255
"4964",66,"Male","Widowed",4957
"4965",40,"Male","Single",3922
"4966",49,"Male","Single",3923
"4967",79,"Male","Married",5461
"4968",64,"Female","Married",4391
"4969",32,"Male","Single",3014
"4970",34,"Female","Single",3979
"4971",24,"Female","Single",2455
"4972",54,"Male","Married",4900
"4973",50,"Male","Married",4775
"4974",76,"Female","Married",4535
"4975",43,"Male","Married",4141
"4976",31,"Male","Single",2940
"4977",39,"Male","Married",3998
"4978",54,"Female","Married",4057
"4979",42,"Male","Married",3840
"4980",75,"Female","Married",5305
"4981",41,"Male","Married",4123
"4982",60,"Male","Single",5423
"4983",79,"Female","Widowed",5098
"4984",24,"Female","Single",3048
"4985",25,"Female","Single",2624
