"","age","gender","status"
"4830",27,"Female","Single"
"4831",42,"Female","Single"
"4832",21,"Male","Single"
"4833",87,"Male","Married"
"4834",90,"Female","Married"
"4835",60,"Male","Married"
"4836",43,"Male","Divorced"
"4837",81,"Female","Widowed"
"4838",56,"Female","Widowed"
"4839",73,"Female","Married"
"4840",50,"Female","Married"
"4841",58,"Female","Married"
"4842",36,"Female","Single"
"4843",57,"Male","Married"
"4844",28,"Male","Married"
"4845",36,"Female","Single"
"4846",60,"Male","Divorced"
"4847",70,"Male","Divorced"
"4848",65,"Female","Single"
"4849",47,"Male","Single"
"4850",83,"Female","Widowed"
"4851",34,"Female","Married"
"4852",48,"Female","Married"
"4853",53,"Female","Married"
"4854",70,"Female","Divorced"
"4855",57,"Male","Married"
"4856",22,"Male","Single"
"4857",75,"Male","Married"
"4858",70,"Male","Married"
"4859",62,"Male","Divorced"
"4860",20,"Male","Single"
"4861",29,"Male","Single"
"4862",70,"Male","Married"
"4863",67,"Male","Married"
"4864",51,"Male","Married"
"4865",85,"Female","Widowed"
"4866",47,"Male","Single"
"4867",53,"Male","Married"
"4868",43,"Male","Single"
"4869",20,"Male","Single"
"4870",40,"Female","Single"
"4871",43,"Male","Single"
"4872",88,"Female","Widowed"
"4873",27,"Female","Single"
"4874",87,"Female","Divorced"
"4875",22,"Female","Single"
"4876",64,"Male","Widowed"
"4877",37,"Female","Single"
"4878",68,"Female","Married"
"4879",21,"Female","Single"
"4880",85,"Male","Married"
"4881",64,"Female","Married"
"4882",71,"Female","Divorced"
"4883",72,"Male","Widowed"
"4884",77,"Male","Married"
"4885",18,"Female","Single"
"4886",19,"Female","Single"
"4887",63,"Female","Married"
"4888",42,"Male","Married"
"4889",62,"Female","Married"
"4890",36,"Female","Divorced"
"4891",36,"Female","Single"
"4892",49,"Female","Married"
"4893",35,"Female","Single"
"4894",60,"Male","Married"
"4895",85,"Male","Married"
"4896",81,"Male","Married"
"4897",23,"Male","Single"
"4898",73,"Male","Divorced"
"4899",54,"Female","Divorced"
"4900",49,"Female","Married"
"4901",60,"Male","Married"
"4902",59,"Male","Married"
"4903",47,"Male","Single"
"4904",47,"Female","Single"
"4905",54,"Female","Single"
"4906",67,"Female","Divorced"
"4907",37,"Female","Single"
"4908",52,"Male","Married"
"4909",31,"Male","Single"
"4910",23,"Female","Single"
"4911",54,"Male","Single"
"4912",53,"Male","Divorced"
"4913",53,"Female","Single"
"4914",33,"Female","Single"
"4915",50,"Male","Married"
"4916",67,"Male","Divorced"
"4917",38,"Male","Single"
"4918",60,"Male","Single"
"4919",37,"Male","Single"
"4920",59,"Female","Married"
"4921",20,"Female","Single"
"4922",37,"Male","Married"
"4923",18,"Male","Single"
"4924",50,"Female","Married"
"4925",21,"Female","Single"
"4926",64,"Female","Married"
"4927",70,"Female","Divorced"
"4928",20,"Male","Single"
"4929",72,"Female","Married"
"4930",35,"Male","Single"
"4931",61,"Female","Married"
"4932",26,"Female","Single"
"4933",57,"Male","Single"
"4934",67,"Male","Married"
"4935",80,"Male","Married"
"4936",27,"Male","Single"
"4937",45,"Female","Married"
"4938",57,"Female","Married"
"4939",26,"Female","Married"
"4940",43,"Male","Married"
"4941",46,"Female","Married"
"4942",39,"Female","Single"
"4943",69,"Female","Married"
"4944",43,"Male","Married"
"4945",48,"Male","Divorced"
"4946",65,"Male","Married"
"4947",37,"Female","Single"
"4948",38,"Male","Single"
"4949",67,"Female","Married"
"4950",39,"Male","Single"
"4951",51,"Female","Married"
"4952",20,"Male","Single"
"4953",73,"Male","Widowed"
"4954",20,"Male","Single"
"4955",63,"Female","Married"
"4956",82,"Male","Widowed"
"4957",35,"Male","Married"
"4958",93,"Female","Widowed"
"4959",29,"Male","Single"
"4960",23,"Female","Single"
"4961",76,"Female","Single"
"4962",78,"Male","Widowed"
"4963",59,"Female","Married"
"4964",66,"Male","Widowed"
"4965",40,"Male","Single"
"4966",49,"Male","Single"
"4967",79,"Male","Married"
"4968",64,"Female","Married"
"4969",32,"Male","Single"
"4970",34,"Female","Single"
"4971",24,"Female","Single"
"4972",54,"Male","Married"
"4973",50,"Male","Married"
"4974",76,"Female","Married"
"4975",43,"Male","Married"
"4976",31,"Male","Single"
"4977",39,"Male","Married"
"4978",54,"Female","Married"
"4979",42,"Male","Married"
"4980",75,"Female","Married"
"4981",41,"Male","Married"
"4982",60,"Male","Single"
"4983",79,"Female","Widowed"
"4984",24,"Female","Single"
"4985",25,"Female","Single"
"4986",50,"Male","Married"
"4987",73,"Male","Widowed"
"4988",61,"Female","Married"
"4989",51,"Male","Married"
"4990",56,"Male","Single"
"4991",46,"Male","Single"
"4992",36,"Male","Married"
"4993",61,"Female","Married"
"4994",38,"Female","Single"
"4995",62,"Male","Married"
"4996",78,"Female","Divorced"
"4997",58,"Male","Divorced"
"4998",55,"Female","Married"
"4999",62,"Male","Married"
"5000",20,"Female","Single"
"5001",21,"Female","Single"
"5002",61,"Male","Married"
"5003",70,"Female","Married"
"5004",70,"Female","Married"
"5005",23,"Female","Single"
"5006",51,"Female","Married"
"5007",39,"Female","Married"
"5008",66,"Female","Married"
"5009",33,"Female","Single"
"5010",42,"Female","Married"
"5011",77,"Female","Widowed"
"5012",33,"Female","Single"
"5013",58,"Female","Married"
"5014",49,"Male","Married"
"5015",54,"Female","Single"
"5016",37,"Female","Single"
"5017",41,"Female","Single"
"5018",33,"Female","Single"
"5019",20,"Female","Single"
"5020",18,"Male","Single"
"5021",25,"Female","Single"
"5022",35,"Male","Divorced"
"5023",47,"Male","Married"
"5024",55,"Female","Married"
"5025",58,"Female","Married"
"5026",72,"Female","Married"
"5027",27,"Female","Single"
"5028",53,"Female","Married"
"5029",67,"Female","Divorced"
"5030",19,"Female","Single"
"5031",65,"Female","Divorced"
"5032",91,"Male","Widowed"
"5033",81,"Male","Single"
"5034",54,"Male","Single"
"5035",69,"Male","Divorced"
"5036",70,"Male","Married"
"5037",24,"Female","Single"
"5038",50,"Female","Single"
"5039",64,"Female","Married"
"5040",69,"Male","Married"
"5041",69,"Male","Widowed"
"5042",44,"Female","Married"
"5043",50,"Female","Married"
"5044",21,"Female","Single"
"5045",56,"Female","Married"
"5046",40,"Female","Single"
"5047",33,"Female","Single"
"5048",51,"Female","Married"
"5049",65,"Male","Married"
"5050",57,"Male","Married"
"5051",28,"Female","Single"
"5052",38,"Male","Single"
"5053",22,"Female","Single"
"5054",80,"Male","Widowed"
"5055",86,"Male","Widowed"
"5056",39,"Male","Single"
"5057",41,"Male","Married"
"5058",64,"Female","Married"
"5059",59,"Male","Married"
"5060",63,"Female","Single"
"5061",22,"Female","Single"
"5062",18,"Male","Single"
"5063",26,"Female","Single"
"5064",63,"Male","Married"
"5065",60,"Female","Married"
"5066",40,"Male","Single"
"5067",48,"Female","Married"
"5068",62,"Male","Married"
"5069",78,"Female","Widowed"
"5070",39,"Male","Married"
"5071",50,"Male","Married"
"5072",67,"Male","Divorced"
"5073",36,"Female","Married"
"5074",37,"Female","Single"
"5075",38,"Female","Married"
"5076",67,"Female","Married"
"5077",30,"Female","Single"
"5078",28,"Female","Married"
"5079",58,"Male","Married"
"5080",40,"Male","Married"
"5081",79,"Female","Widowed"
"5082",26,"Female","Single"
"5083",54,"Male","Single"
"5084",79,"Female","Married"
"5085",65,"Female","Married"
"5086",33,"Female","Single"
"5087",43,"Male","Married"
"5088",87,"Female","Widowed"
"5089",71,"Female","Married"
"5090",33,"Male","Single"
"5091",57,"Female","Married"
"5092",47,"Male","Divorced"
"5093",49,"Female","Married"
"5094",31,"Male","Single"
"5095",45,"Male","Divorced"
"5096",23,"Male","Single"
"5097",20,"Male","Single"
"5098",63,"Female","Divorced"
"5099",35,"Female","Single"
"5100",58,"Male","Divorced"
"5101",33,"Female","Single"
"5102",53,"Female","Married"
"5103",86,"Male","Widowed"
"5104",79,"Female","Widowed"
"5105",74,"Female","Married"
"5106",55,"Female","Married"
"5107",45,"Female","Divorced"
"5108",70,"Male","Married"
"5109",24,"Male","Single"
"5110",79,"Female","Widowed"
"5111",63,"Male","Married"
"5112",71,"Female","Divorced"
"5113",59,"Male","Divorced"
"5114",24,"Male","Single"
"5115",30,"Female","Single"
"5116",37,"Male","Single"
"5117",37,"Female","Married"
"5118",20,"Female","Single"
"5119",49,"Female","Married"
"5120",41,"Female","Married"
"5121",80,"Male","Widowed"
"5122",82,"Female","Widowed"
"5123",77,"Female","Married"
"5124",24,"Female","Single"
"5125",50,"Female","Divorced"
"5126",67,"Female","Married"
"5127",53,"Female","Divorced"
"5128",81,"Male","Widowed"
"5129",85,"Female","Widowed"
"5130",36,"Male","Single"
"5131",31,"Female","Single"
"5132",49,"Female","Single"
"5133",32,"Female","Single"
"5134",60,"Female","Divorced"
"5135",44,"Male","Single"
"5136",76,"Female","Married"
"5137",58,"Female","Married"
"5138",60,"Male","Divorced"
"5139",78,"Female","Married"
"5140",50,"Female","Single"
"5141",31,"Female","Single"
"5142",78,"Female","Widowed"
"5143",37,"Male","Single"
"5144",44,"Female","Married"
"5145",84,"Male","Widowed"
"5146",47,"Female","Single"
"5147",38,"Male","Single"
"5148",25,"Male","Single"
"5149",75,"Female","Widowed"
"5150",42,"Female","Married"
"5151",43,"Female","Divorced"
"5152",30,"Female","Married"
"5153",23,"Male","Single"
"5154",65,"Female","Married"
"5155",69,"Female","Married"
"5156",31,"Female","Married"
"5157",26,"Female","Single"
"5158",48,"Male","Single"
"5159",57,"Female","Married"
"5160",87,"Female","Married"
"5161",35,"Female","Single"
"5162",32,"Female","Single"
"5163",39,"Female","Married"
"5164",43,"Male","Married"
"5165",23,"Male","Single"
"5166",40,"Male","Married"
"5167",42,"Female","Married"
"5168",45,"Female","Married"
"5169",40,"Female","Single"
"5170",24,"Male","Single"
"5171",74,"Female","Married"
"5172",44,"Male","Divorced"
"5173",43,"Male","Single"
"5174",54,"Male","Married"
"5175",33,"Male","Single"
"5176",45,"Female","Married"
"5177",56,"Male","Married"
"5178",69,"Female","Married"
"5179",68,"Female","Widowed"
"5180",58,"Female","Married"
"5181",44,"Female","Married"
"5182",72,"Female","Married"
"5183",47,"Female","Single"
"5184",23,"Female","Single"
"5185",24,"Female","Single"
"5186",79,"Female","Married"
"5187",57,"Male","Single"
"5188",54,"Male","Married"
"5189",71,"Female","Married"
"5190",64,"Female","Married"
"5191",44,"Female","Married"
"5192",37,"Male","Single"
"5193",35,"Male","Single"
"5194",47,"Female","Married"
"5195",25,"Male","Single"
"5196",52,"Male","Married"
"5197",31,"Male","Single"
"5198",76,"Male","Married"
"5199",41,"Female","Married"
"5200",42,"Male","Married"
"5201",27,"Female","Single"
"5202",19,"Female","Single"
"5203",29,"Male","Single"
"5204",71,"Female","Widowed"
"5205",82,"Female","Married"
"5206",49,"Female","Divorced"
"5207",37,"Female","Married"
"5208",30,"Female","Single"
"5209",52,"Male","Married"
"5210",75,"Female","Widowed"
"5211",25,"Female","Single"
"5212",66,"Male","Divorced"
"5213",53,"Male","Single"
"5214",58,"Male","Married"
"5215",81,"Male","Married"
"5216",63,"Female","Married"
"5217",74,"Male","Divorced"
"5218",60,"Male","Married"
"5219",63,"Female","Divorced"
"5220",38,"Male","Single"
"5221",40,"Male","Married"
"5222",28,"Female","Married"
"5223",36,"Female","Divorced"
"5224",50,"Female","Married"
"5225",84,"Male","Divorced"
"5226",18,"Female","Single"
"5227",47,"Female","Married"
"5228",56,"Female","Divorced"
"5229",56,"Female","Divorced"
"5230",69,"Female","Married"
"5231",68,"Female","Married"
"5232",64,"Male","Married"
"5233",21,"Female","Single"
"5234",50,"Female","Married"
"5235",71,"Male","Single"
"5236",72,"Male","Married"
"5237",57,"Male","Single"
"5238",77,"Male","Married"
"5239",67,"Female","Married"
"5240",49,"Male","Married"
"5241",53,"Male","Single"
"5242",34,"Male","Single"
"5243",71,"Male","Married"
"5244",29,"Male","Single"
"5245",50,"Male","Married"
"5246",19,"Male","Single"
"5247",47,"Male","Married"
"5248",86,"Male","Widowed"
"5249",39,"Male","Married"
"5250",29,"Male","Single"
"5251",76,"Female","Divorced"
"5252",62,"Female","Married"
"5253",43,"Female","Divorced"
"5254",34,"Male","Married"
"5255",41,"Female","Married"
"5256",86,"Female","Widowed"
"5257",38,"Female","Single"
"5258",47,"Male","Divorced"
"5259",38,"Female","Single"
"5260",39,"Male","Single"
"5261",19,"Male","Single"
"5262",23,"Female","Married"
"5263",47,"Female","Divorced"
"5264",49,"Male","Single"
"5265",59,"Female","Single"
"5266",96,"Female","Widowed"
"5267",38,"Female","Single"
"5268",59,"Male","Married"
"5269",76,"Male","Married"
"5270",53,"Male","Single"
"5271",65,"Female","Divorced"
"5272",61,"Female","Married"
"5273",52,"Female","Married"
"5274",78,"Male","Married"
"5275",46,"Female","Single"
"5276",38,"Female","Married"
"5277",44,"Male","Married"
"5278",81,"Female","Widowed"
"5279",25,"Female","Single"
"5280",67,"Male","Married"
"5281",24,"Male","Single"
"5282",45,"Female","Single"
"5283",42,"Female","Single"
"5284",26,"Female","Married"
"5285",70,"Female","Married"
"5286",25,"Female","Single"
"5287",21,"Male","Single"
"5288",24,"Female","Single"
"5289",18,"Female","Single"
"5290",18,"Male","Single"
"5291",66,"Male","Divorced"
"5292",49,"Male","Married"
"5293",28,"Female","Single"
"5294",39,"Female","Single"
"5295",71,"Female","Married"
"5296",46,"Female","Divorced"
"5297",43,"Male","Married"
"5298",63,"Male","Divorced"
"5299",62,"Male","Divorced"
"5300",58,"Male","Married"
"5301",52,"Female","Divorced"
"5302",58,"Male","Single"
"5303",60,"Female","Married"
"5304",46,"Male","Married"
"5305",32,"Female","Married"
"5306",49,"Male","Divorced"
"5307",47,"Female","Married"
"5308",72,"Male","Married"
"5309",68,"Female","Married"
"5310",31,"Male","Single"
"5311",51,"Male","Married"
"5312",63,"Female","Divorced"
"5313",65,"Female","Married"
"5314",30,"Female","Single"
"5315",54,"Male","Married"
"5316",64,"Female","Married"
"5317",57,"Female","Married"
"5318",77,"Female","Married"
"5319",37,"Male","Married"
"5320",47,"Male","Married"
"5321",79,"Male","Married"
"5322",50,"Female","Single"
"5323",55,"Female","Married"
"5324",51,"Female","Married"
"5325",60,"Male","Married"
"5326",52,"Male","Married"
"5327",52,"Female","Married"
"5328",59,"Male","Divorced"
"5329",18,"Female","Single"
"5330",43,"Male","Single"
"5331",41,"Male","Single"
"5332",33,"Male","Single"
"5333",83,"Male","Married"
"5334",49,"Female","Single"
"5335",47,"Female","Single"
"5336",29,"Male","Single"
"5337",22,"Female","Single"
"5338",34,"Female","Single"
"5339",63,"Female","Widowed"
"5340",48,"Male","Single"
"5341",68,"Male","Married"
"5342",47,"Male","Single"
"5343",39,"Male","Single"
"5344",90,"Female","Married"
"5345",34,"Male","Single"
"5346",25,"Female","Single"
"5347",63,"Female","Divorced"
"5348",70,"Male","Married"
"5349",52,"Male","Married"
"5350",43,"Male","Single"
"5351",89,"Female","Widowed"
"5352",53,"Female","Single"
"5353",37,"Male","Single"
"5354",79,"Male","Widowed"
"5355",41,"Male","Single"
"5356",51,"Female","Single"
"5357",57,"Female","Divorced"
"5358",19,"Female","Single"
"5359",71,"Male","Married"
"5360",88,"Male","Married"
"5361",75,"Male","Married"
"5362",22,"Female","Single"
"5363",55,"Female","Single"
"5364",47,"Female","Married"
"5365",62,"Female","Single"
"5366",44,"Male","Divorced"
"5367",37,"Male","Married"
"5368",44,"Male","Married"
"5369",41,"Male","Single"
"5370",64,"Female","Widowed"
"5371",50,"Male","Married"
"5372",48,"Female","Single"
"5373",22,"Female","Single"
"5374",24,"Female","Single"
"5375",74,"Male","Married"
"5376",65,"Male","Married"
"5377",79,"Female","Married"
"5378",43,"Female","Married"
"5379",38,"Female","Divorced"
"5380",67,"Female","Married"
"5381",38,"Female","Married"
"5382",29,"Female","Single"
"5383",78,"Female","Widowed"
"5384",89,"Male","Widowed"
"5385",62,"Female","Single"
"5386",32,"Male","Single"
"5387",77,"Male","Married"
"5388",67,"Female","Divorced"
"5389",43,"Female","Married"
"5390",40,"Female","Married"
"5391",59,"Female","Married"
"5392",41,"Male","Single"
"5393",28,"Male","Single"
"5394",18,"Female","Single"
"5395",36,"Female","Single"
"5396",80,"Female","Divorced"
"5397",49,"Female","Married"
"5398",50,"Female","Divorced"
"5399",90,"Male","Married"
"5400",80,"Female","Married"
"5401",76,"Female","Married"
"5402",22,"Female","Single"
"5403",40,"Female","Single"
"5404",85,"Female","Married"
"5405",42,"Female","Single"
"5406",64,"Male","Married"
"5407",39,"Female","Single"
"5408",89,"Female","Widowed"
"5409",89,"Female","Divorced"
"5410",55,"Male","Married"
"5411",46,"Male","Married"
"5412",25,"Female","Single"
"5413",35,"Female","Single"
"5414",43,"Female","Divorced"
"5415",41,"Female","Married"
"5416",19,"Male","Single"
"5417",70,"Male","Married"
"5418",68,"Male","Widowed"
"5419",77,"Female","Married"
"5420",31,"Female","Single"
"5421",59,"Male","Divorced"
"5422",59,"Female","Divorced"
"5423",37,"Male","Divorced"
"5424",66,"Female","Single"
"5425",80,"Male","Widowed"
"5426",56,"Male","Divorced"
"5427",36,"Female","Single"
"5428",50,"Female","Married"
"5429",19,"Female","Single"
"5430",75,"Female","Divorced"
"5431",58,"Female","Married"
"5432",53,"Male","Married"
"5433",63,"Female","Married"
"5434",79,"Female","Widowed"
"5435",37,"Female","Married"
"5436",60,"Female","Widowed"
"5437",52,"Female","Married"
"5438",70,"Female","Married"
"5439",37,"Female","Married"
"5440",58,"Female","Single"
"5441",69,"Male","Married"
"5442",58,"Male","Married"
"5443",71,"Male","Widowed"
"5444",74,"Female","Married"
"5445",40,"Male","Married"
"5446",22,"Male","Single"
"5447",40,"Male","Married"
"5448",59,"Male","Married"
"5449",49,"Female","Divorced"
"5450",68,"Female","Widowed"
"5451",55,"Female","Single"
"5452",36,"Male","Married"
"5453",36,"Female","Single"
"5454",73,"Male","Married"
"5455",70,"Male","Divorced"
"5456",32,"Male","Single"
"5457",46,"Female","Married"
"5458",47,"Male","Divorced"
"5459",31,"Female","Single"
"5460",52,"Male","Single"
"5461",50,"Male","Married"
"5462",28,"Female","Married"
"5463",52,"Male","Married"
"5464",23,"Female","Single"
"5465",58,"Female","Married"
"5466",58,"Female","Married"
"5467",28,"Female","Single"
"5468",33,"Male","Married"
"5469",29,"Female","Single"
"5470",54,"Female","Divorced"
"5471",30,"Female","Single"
"5472",68,"Male","Married"
"5473",52,"Male","Married"
"5474",47,"Male","Married"
"5475",52,"Male","Married"
"5476",28,"Male","Single"
